tconst,primaryTitle,originalTitle,year,runtimeMinutes,numVotes,label,writers,directors,title_is_same,normalized_title
tt0254686,The Piano Teacher,La pianiste,2001,131.0,60724.0,1,"nm0359734,nm0420548",nm0359734,0,the piano teacher
tt0255306,Kilukkam,Kilukkam,1991,155.0,3870.0,1,nm1964412,nm0698184,1,kilukkam
tt0255373,Midhunam,Midhunam,1993,147.0,1214.0,1,nm0820208,nm0698184,1,midhunam
tt0255477,Pinớcchiớ,Pinocchio,2002,108.0,3558.0,0,"nm0000905,nm0148437,nm0172830,nm0232834",nm0000905,0,pinocchio
tt0255958,Down House,Down House,2001,95.0,2076.0,1,"nm0234502,nm0434153,nm0645612",nm0434153,1,down house
tt0256692,Chori Chori Chupke Chupke,Chori Chori Chupke Chupke,2001,165.0,3558.0,0,"nm0333033,nm0796503,nm0903423","nm0122216,nm0122217",1,chori chori chupke chupke
tt0256858,Killers,Killers,1996,97.0,1145.0,0,"nm0488739,nm0579079",nm0579079,1,killers
tt0257290,Glass Tiger,Glass Tiger,2001,100.0,6579.0,1,"nm0124402,nm0405424,nm0438174,nm0748919","nm0748919,nm0438174",1,glass tiger
tt0257360,About Schmidt,About Schmidt,2002,125.0,126940.0,1,"nm1095201,nm0668247,nm0852591",nm0668247,1,about schmidt
tt0258291,Wings of Glass,Wings of Glass,2000,105.0,1559.0,0,"nm0046636,nm0236724,nm0512130",nm0046636,1,wings of glass
tt0258463,The Bourne Identity,The Bourne Identity,2002,119.0,528882.0,1,"nm0006904,nm0380819,nm0524924",nm0510731,1,the bourne identity
tt0258470,Bubble Boy,Bubble Boy,2001,84.0,32701.0,0,"nm0666791,nm0202425",nm0370912,1,bubble boy
tt0258827,Girls ớn Tớp,Girls ớn Tớp,2001,90.0,4115.0,0,"nm0673297,nm0959255,nm0123353,nm0732206",nm0304541,1,girls on top
tt0259182,The American Nightmare,The American Nightmare,2000,73.0,1930.0,1,nm0800048,nm0800048,1,the american nightmare
tt0259324,Ghost Rider,Ghost Rider,2007,110.0,231319.0,0,nm0425756,nm0425756,1,ghost rider
tt0259442,The Monkey's Mask,The Monkey's Mask,2000,93.0,1558.0,0,"nm0447910,nm0692100",nm0485904,1,the monkeys mask
tt0259484,Paid in Full,Paid in Full,2002,97.0,12007.0,1,"nm1006964,nm0680233,nm1006730,nm0205558",nm0831690,1,paid in full
tt0260332,The Day I Became a Woman,The Day I Became a Woman,2000,78.0,1736.0,1,"nm0581863,nm0538532",nm0581863,1,the day i became a woman
tt0260414,Taking Sides,Taking Sides,2001,108.0,3558.0,1,nm0367838,nm0843640,1,taking sides
tt0260987,The Dream Factory,The Dream Factory,1997,90.0,1414.0,1,,nm0271815,1,the dream factory
tt0260991,Joint Security Area,Joint Security Area,2000,110.0,28748.0,1,"nm0661791,nm0421825,nm0453477,nm0497929,nm5371819,nm0661931",nm0661791,1,joint security area
tt0261175,Peter Bell,Peter Bell,2002,110.0,2146.0,0,"nm0008792,nm0676577",nm0676577,1,peter bell
tt0261199,Thé Pricé ớf Áir,The Price of Air,2006,88.0,1128.0,0,nm0262923,nm0262923,0,the price of air
tt0261289,Serving Sara,Serving Sara,2002,102.0,17449.0,0,"nm0771065,nm0740115",nm0399737,1,serving sara
tt0261992,Winter Break,Winter Break,2003,92.0,1324.0,0,nm0098766,nm0051518,1,winter break
tt0262240,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,2000,288.0,1116.0,1,nm0577263,nm0577263,1,as i was moving ahead occasionally i saw brief glimpses of beauty
tt0262432,George Washington,George Washington,2000,89.0,8177.0,1,nm0337773,nm0337773,1,george washington
tt0262455,Gundamma Katha,Gundamma Katha,1962,166.0,1486.0,1,"nm0149832,nm0006769,nm0710589",nm0710563,1,gundamma katha
tt0262826,Thomas in Love,Thomas est amoureux,2000,97.0,1977.0,1,nm0087646,nm0719348,0,thomas in love
tt0262942,Savage Souls,Savage Souls,2001,120.0,1888.0,1,"nm0320274,nm0040150,nm0973288,nm0195751,nm1351352",nm0749914,1,savage souls
tt0263265,Shortcut to Happiness,Shortcut to Happiness,2003,106.0,5467.0,0,"nm0070948,nm0533831,nm0223320,nm0174374,nm0144007",nm0000285,1,shortcut to happiness
tt0263269,Dévlérin Áski,Dévlérin Áski,1976,80.0,1142.0,1,nm0649320,nm0781261,1,devlerin aski
tt0263496,Pretty Things,Pretty Things,2001,105.0,1022.0,0,"nm0221591,nm0660707",nm0660707,1,pretty things
tt0263534,Kara gözlüm,Kara gözlüm,1970,95.0,1049.0,1,nm0649320,nm0947998,1,kara gozlum
tt0263728,Megiddo: The Omega Code 2,Megiddo: The Omega Code 2,2001,104.0,2748.0,0,"nm0088478,nm0059158,nm0004591",nm0872062,1,megiddo the omega code 2
tt0264051,Sultan,Sultan,1978,88.0,3584.0,1,nm0877078,nm0862605,1,sultan
tt0264150,View from the Top,View from the Top,2006,87.0,26553.0,0,nm0906998,nm0000853,1,view from the top
tt0264476,Children Underground,Children Underground,2001,104.0,2335.0,1,,nm0069797,1,children underground
tt0264689,Home Room,Home Room,2002,133.0,3275.0,1,nm0752783,nm0752783,1,home room
tt0265029,America's Sweethearts,America's Sweethearts,2001,102.0,57151.0,0,"nm0000345,nm0865847",nm0005387,1,americas sweethearts
tt0265086,Bláck Háwk Dớwn,Bláck Háwk Dớwn,2001,144.0,380848.0,1,"nm0100736,nm0634307",nm0000631,1,black hawk down
tt0265087,Black Knight,Black Knight,2001,95.0,39788.0,0,"nm0702912,nm0310087,nm0841532",nm0432627,1,black knight
tt0265116,Chaos,Chaos,2001,109.0,3558.0,1,nm0785684,nm0785684,1,chaos
tt0265144,Ớffsidé,Dar Alanda Kisa Paslasmalar,2000,120.0,3057.0,1,"nm0015091,nm0129158",nm0015091,0,offside
tt0265232,Once in a Lifetime,Once in a Lifetime,2000,108.0,2146.0,0,nm0306634,nm0081540,1,once in a lifetime
tt0265343,Monsoon Wedding,Monsoon Wedding,2001,114.0,25440.0,1,nm0223526,nm0619762,1,monsoon wedding
tt0265808,Stealing Harvard,Stealing Harvard,2002,85.0,12962.0,0,"nm0405271,nm0865847",nm0567126,1,stealing harvard
tt0266408,Chiná Striké Fớrcé,Chiná Striké Fớrcé,2000,103.0,3558.0,0,"nm0867262,nm0926357",nm0867262,1,china strike force
tt0266437,Demobbed,DMB,2000,90.0,2536.0,1,"nm0645612,nm0434153",nm0434153,0,demobbed
tt0266543,Finding Nemo,Finding Nemo,2006,100.0,993387.0,1,"nm0004056,nm0677037,nm0721675","nm0881279,nm0004056",1,finding nemo
tt0266747,Marci X,Marci X,2003,84.0,5325.0,0,nm0397411,nm0000907,1,marci x
tt0266875,Raat,Raat,1992,127.0,1103.0,1,"nm0795664,nm0882596,nm0890060",nm0890060,1,raat
tt0266987,Spy Game,Spy Game,2001,126.0,153146.0,1,"nm0065847,nm0033153",nm0001716,1,spy game
tt0267363,Chándni Bár,Chandni Bar,2001,150.0,2567.0,1,"nm1055051,nm1055105,nm1055879",nm1055105,0,chandni bar
tt0267804,The One,The One,2006,87.0,90601.0,0,"nm0604688,nm0939128",nm0939128,1,the one
tt0267891,The Ringer,The Ringer,2005,94.0,36224.0,0,nm0088546,nm0087904,1,the ringer
tt0267913,Scooby-Doo,Scooby-Doo,2002,89.0,3558.0,0,"nm0348181,nm0864471,nm0360253,nm0053484",nm0331532,1,scoobydoo
tt0268126,Adaptation.,Adaptation.,2002,115.0,187322.0,1,"nm0650036,nm0442109",nm0005069,1,adaptation
tt0268282,The Elm-Chanted Forest,Cudesna suma,1986,83.0,1425.0,1,"nm0788818,nm0804862","nm0398585,nm0088001",0,the elmchanted forest
tt0268579,Ripper,Ripper,2001,114.0,2851.0,0,"nm0193394,nm0878953,nm0075894,nm9467807",nm0264242,1,ripper
tt0268978,A Beautiful Mind,A Beautiful Mind,2001,135.0,3558.0,1,"nm0326040,nm0621586",nm0000165,1,a beautiful mind
tt0269356,Ice Planet,Ice Planet,2001,83.0,1041.0,0,nm0174573,nm0463926,1,ice planet
tt0269410,Jönssonligan spelar högt,Jönssonligan spelar högt,2000,92.0,1719.0,0,"nm0348965,nm0412220,nm0752970,nm0361425",nm0752970,1,jonssonligan spelar hogt
tt0269604,Naken,Naken,2000,94.0,1908.0,0,"nm0461830,nm0461835","nm0461830,nm0461835",1,naken
tt0270321,Dr. Babasaheb Ambedkar,Dr. Babasaheb Ambedkar,2000,197.0,1797.0,1,"nm1046413,nm1046639,nm0850247",nm0665374,1,dr babasaheb ambedkar
tt0270560,Our Lips Are Sealed,Our Lips Are Sealed,2000,89.0,3558.0,0,"nm0472568,nm0788481",nm0788481,1,our lips are sealed
tt0270846,Superbabies: Baby Geniuses 2,Superbabies: Baby Geniuses 2,2004,88.0,30746.0,0,"nm0335835,nm0559228,nm0666999,nm0003134",nm0163706,1,superbabies baby geniuses 2
tt0270919,Ditto,Donggam,2000,110.0,2052.0,1,nm0151733,nm0453559,0,ditto
tt0271200,Soul Assassin,Soul Assassin,2001,96.0,3558.0,0,"nm0862045,nm0539803",nm0539803,1,soul assassin
tt0271210,R.S.V.P.,R.S.V.P.,2002,100.0,1126.0,0,nm0303254,nm0303254,1,rsvp
tt0271678,No: 20 Madras Mail,No: 20 Madras Mail,1990,177.0,1165.0,1,"nm1544913,nm0430573","nm0430782,nm0698184",1,no 20 madras mail
tt0272207,Narc,Narc,2002,105.0,39905.0,1,nm0138620,nm0138620,1,narc
tt0272338,Punch-Drunk Love,Punch-Drunk Love,2002,95.0,156992.0,1,nm0000759,nm0000759,1,punchdrunk love
tt0272425,Reptile 2001,Reptile 2001,2006,99.0,1802.0,0,"nm0690856,nm0405374",nm0405374,1,reptile 2001
tt0272736,Let's Be Friends!,Let's Be Friends!,2002,149.0,5416.0,0,"nm0159147,nm0463316",nm0463316,1,lets be friends
tt0273300,Jump Tomorrow,Jump Tomorrow,2001,97.0,1435.0,1,"nm0394199,nm0975140",nm0394199,1,jump tomorrow
tt0273517,Darkness,Darkness,2002,88.0,19425.0,0,"nm0049371,nm0208340,nm0854185",nm0049371,1,darkness
tt0273718,Commissar Shakespeare,Commissar Shakespeare,2000,113.0,3222.0,0,nm1868491,nm0149134,1,commissar shakespeare
tt0273799,Max Keeble's Big Move,Max Keeble's Big Move,2001,86.0,7956.0,0,"nm1075184,nm0077080,nm0085933,nm0007079",nm0384722,1,max keebles big move
tt0274117,Read My Lips,Read My Lips,2001,115.0,15349.0,1,"nm0002191,nm0070152",nm0002191,1,read my lips
tt0274497,The Ignorant Fairies,The Ignorant Fairies,2001,106.0,9029.0,1,"nm0739744,nm0654858",nm0654858,1,the ignorant fairies
tt0275083,The Warrior,The Warrior,2001,158.0,10916.0,1,nm1226290,nm1226290,1,the warrior
tt0275277,Cowboy Bebop: The Movie,Cowboy Bebop: Tengoku no tobira,2001,115.0,46505.0,1,"nm0633730,nm0946695","nm0913860,nm0645513,nm0645657,nm1988172",0,cowboy bebop the movie
tt0275491,Bád Édúcátiớn,La mala educación,2006,106.0,58098.0,1,nm0000264,nm0000264,0,bad education
tt0275692,Sol Goode,Sol Goode,2003,99.0,1212.0,0,nm0173680,nm0173680,1,sol goode
tt0276033,The Country Bears,The Country Bears,2002,88.0,5446.0,0,nm0991423,nm0368614,1,the country bears
tt0276744,13 Moons,13 Moons,2002,93.0,1233.0,0,"nm0170462,nm0734319",nm0734319,1,13 moons
tt0277027,I Am Sam,I Am Sam,2001,132.0,147514.0,1,"nm0425581,nm0625458",nm0625458,1,i am sam
tt0277615,Bug,Bug,2002,86.0,1124.0,1,nm0542062,"nm0542062,nm0006534",1,bug
tt0277703,"Féúér, Éis & Dớsénbiér","Feuer, Eis & Dosenbier",2002,83.0,1118.0,0,"nm0227845,nm0728894",nm0227845,0,feuer eis dosenbier
tt0278435,Enough,Enough,2002,115.0,3558.0,0,nm0443582,nm0000776,1,enough
tt0278501,In Harihar Nagar,In Harihar Nagar,1990,133.0,3550.0,1,"nm0796504,nm0482309","nm0796504,nm0482309",1,in harihar nagar
tt0278504,Insomnia,Insomnia,2002,118.0,286487.0,1,"nm0782711,nm0296154,nm0804408",nm0634240,1,insomnia
tt0279781,Sorority Boys,Sorority Boys,2002,93.0,15490.0,0,"nm0419072,nm0177637",nm0938645,1,sorority boys
tt0279889,Joe Somebody,Joe Somebody,2001,98.0,10437.0,0,nm0791806,nm0664756,1,joe somebody
tt0279895,My Best Friend,My Best Friend,2001,104.0,1034.0,0,nm0493944,"nm0487166,nm0493944",1,my best friend
tt0279983,Néréyé Bákiyớr Bú Ádámlár,Nereye Bakiyor Bu Adamlar,1976,88.0,1772.0,1,nm0882448,nm0781261,0,nereye bakiyor bu adamlar
tt0280381,25 Watts,25 Watts,2001,92.0,1609.0,1,"nm0714261,nm0831526","nm0714261,nm0831526",1,25 watts
tt0280424,Ámy's Ớrgásm,Ámy's Ớrgásm,2001,87.0,1849.0,0,nm0006874,nm0006874,1,amys orgasm
tt0280438,Ash Wednesday,Ash Wednesday,2002,99.0,3048.0,0,nm0122653,nm0122653,1,ash wednesday
tt0280460,The Banger Sisters,The Banger Sisters,2002,98.0,16372.0,0,nm0231190,nm0231190,1,the banger sisters
tt0280590,Mr. Deeds,Mr. Deeds,2002,96.0,140920.0,0,"nm0445502,nm0728307,nm0379056",nm0109359,1,mr deeds
tt0280653,Amen.,Amen.,2002,132.0,13986.0,1,"nm0002020,nm0344467,nm0387827",nm0002020,1,amen
tt0280674,The First $20 Million Is Always the Hardest,The First $20 Million Is Always the Hardest,2002,105.0,3140.0,0,"nm0111534,nm0269463,nm0862787",nm0413875,1,the first 20 million is always the hardest
tt0280696,Garage Days,Garage Days,2002,105.0,2801.0,0,"nm0001639,nm0912442,nm0973918",nm0001639,1,garage days
tt0280707,Gosford Park,Gosford Park,2006,131.0,84800.0,1,"nm0271501,nm0000265,nm0000837",nm0000265,1,gosford park
tt0280949,Miranda,Miranda,2002,90.0,1937.0,0,nm1080203,nm0612720,1,miranda
tt0280969,My Little Eye,My Little Eye,2006,95.0,12005.0,0,"nm0385241,nm1220140",nm0263009,1,my little eye
tt0281373,Snow Dogs,Snow Dogs,2002,99.0,26380.0,0,"nm0467942,nm0842476,nm0325271,nm0317102,nm0357000,nm0667305",nm0505152,1,snow dogs
tt0281718,Friend,Chingoo,2001,113.0,4932.0,1,nm0477041,nm0477041,0,friend
tt0282179,Spiders II: Breeding Ground,Spiders II: Breeding Ground,2001,96.0,3558.0,0,"nm0007206,nm0203246",nm0278735,1,spiders ii breeding ground
tt0282209,Darkness Falls,Darkness Falls,2003,86.0,31328.0,0,"nm0364899,nm0004591,nm0888743",nm0509448,1,darkness falls
tt0282386,Blood Feast 2: All U Can Eat,Blood Feast 2: All U Can Eat,2002,92.0,1410.0,0,nm0285530,nm0504496,1,blood feast 2 all u can eat
tt0282552,Riders,Riders,2002,83.0,5864.0,0,"nm0264348,nm0000091",nm0000091,1,riders
tt0282589,I Saw Mommy Kissing Santa Claus,I Saw Mommy Kissing Santa Claus,2001,100.0,1305.0,0,"nm1008358,nm1010408,nm0417782,nm0792018",nm0792018,1,i saw mommy kissing santa claus
tt0282599,Il Mare,Il Mare,2000,105.0,8645.0,1,"nm0453442,nm11362010,nm3327578,nm1022446",nm0497416,1,il mare
tt0282687,Life or Something Like It,Life or Something Like It,2002,103.0,25003.0,0,"nm0791806,nm0828342",nm0378893,1,life or something like it
tt0283015,Stranded,Stranded,2001,95.0,2703.0,0,nm0013637,nm1009774,1,stranded
tt0283026,Swimfan,Swimfan,2002,85.0,19868.0,0,"nm0092035,nm1152459",nm0689852,1,swimfan
tt0283054,Thunderpants,Thunderpants,2002,87.0,5692.0,0,"nm0382072,nm0400864",nm0382072,1,thunderpants
tt0283283,Millennium Mambo,Qianxi mànbo,2001,119.0,5127.0,1,nm0160883,nm0396284,0,millennium mambo
tt0283453,Lớst Júnctiớn,Lost Junction,2003,95.0,1217.0,0,nm0975182,nm0557751,0,lost junction
tt0283632,They,They,2002,89.0,12757.0,0,nm0393445,nm0363553,1,they
tt0283885,Anja & Viktor,Anja & Viktor,2001,90.0,1381.0,0,"nm0293997,nm0433832",nm0098291,1,anja viktor
tt0284083,Bond of Love,Ek Rishtaa: The Bond of Love,2001,174.0,3558.0,0,"nm0201713,nm0080327,nm0802143,nm3168813",nm0201713,0,bond of love
tt0284137,Gádár: Ék Prém Káthá,Gádár: Ék Prém Káthá,2001,170.0,10848.0,1,nm1100075,nm0788858,1,gadar ek prem katha
tt0284494,Skins,Skins,2002,84.0,1444.0,1,"nm1023695,nm1118869",nm0264220,1,skins
tt0284655,WiseGirls,WiseGirls,2002,96.0,2940.0,0,nm0990399,nm0000770,1,wisegirls
tt0284929,Ted Bundy,Ted Bundy,2002,99.0,7571.0,0,"nm0426848,nm0109165",nm0109165,1,ted bundy
tt0285487,Crazy as Hell,Crazy as Hell,2006,113.0,1069.0,0,"nm0505230,nm0420701",nm0005113,1,crazy as hell
tt0285665,Kúrúthipúnál,Kuruthipunal,2006,143.0,3558.0,1,"nm0352032,nm0631539",nm0820269,0,kuruthipunal
tt0285728,Dahmer,Dahmer,2002,101.0,10072.0,0,"nm0083547,nm0414817",nm0414817,1,dahmer
tt0286009,Les rois mages,Les rois mages,2001,102.0,2221.0,0,"nm0099828,nm0132064,nm0705005","nm0099828,nm0132064",1,les rois mages
tt0286112,Shaolin Soccer,Siu Lam juk kau,2001,113.0,77929.0,1,"nm0159507,nm0874683,nm0298676,nm1385080,nm0359584,nm4932610",nm0159507,0,shaolin soccer
tt0286244,The Triplets of Belleville,The Triplets of Belleville,2003,80.0,53490.0,1,nm0158984,nm0158984,1,the triplets of belleville
tt0286716,Hulk,Hulk,2003,138.0,260766.0,0,"nm0498278,nm0456158,nm0770005,nm0877273,nm0289833",nm0000487,1,hulk
tt0287015,My Aunt,Teyzem,1986,105.0,1270.0,1,nm0880928,nm0716340,0,my aunt
tt0287320,The Attack of the Giant Mousaka,The Attack of the Giant Mousaka,1999,99.0,1009.0,0,"nm1492650,nm2133722,nm3267450",nm3267450,1,the attack of the giant mousaka
tt0287467,Talk to Her,Hable con ella,2006,112.0,109499.0,1,nm0000264,nm0000264,0,talk to her
tt0287803,Fate: Tales About Darkness,Fate: Tales About Darkness,2001,119.0,5595.0,1,"nm0133411,nm0218547",nm0218547,1,fate tales about darkness
tt0288243,Taboo,Taboo,2002,80.0,1885.0,0,"nm0237923,nm1084723",nm0538733,1,taboo
tt0288861,Gớdfớrsákén,Van God los,2003,83.0,4739.0,1,"nm0474233,nm1007747",nm0474233,0,godforsaken
tt0288869,Privates Lives,Privates Lives,2001,97.0,1156.0,0,"nm0667276,nm0701620",nm0701620,1,privates lives
tt0289080,Ayam El-Sadat,Ayam El-Sadat,2001,165.0,1562.0,1,nm1023684,nm0451262,1,ayam elsadat
tt0289616,Whacked!,Whacked!,2002,91.0,2320.0,0,"nm0329177,nm0760196",nm0115500,1,whacked
tt0289879,The Butterfly Effect,The Butterfly Effect,2004,113.0,470867.0,1,"nm0344259,nm0107774","nm0107774,nm0344259",1,the butterfly effect
tt0289968,Hababam Sinifi Dokuz Doguruyor,Hababam Sinifi Dokuz Doguruyor,1978,88.0,8223.0,1,"nm0407642,nm0784149",nm0862605,1,hababam sinifi dokuz doguruyor
tt0289992,The Life of David Gale,The Life of David Gale,2003,130.0,117093.0,1,nm1017488,nm0000570,1,the life of david gale
tt0290212,Full Frontal,Full Frontal,2002,101.0,10990.0,0,nm1024512,nm0001752,1,full frontal
tt0290332,The Wash,The Wash,2001,96.0,7025.0,0,nm0690770,nm0690770,1,the wash
tt0291003,Behind the Sun,Abril Despedaçado,2001,105.0,7049.0,1,"nm0014694,nm0434282,nm0532509,nm1098834,nm0758574,nm0858680",nm0758574,0,behind the sun
tt0291032,Balzac and the Little Chinese Seamstress,Xiao cai feng,2002,110.0,3558.0,1,"nm0197246,nm0674872",nm0197246,0,balzac and the little chinese seamstress
tt0291131,The Devils,Les diables,2002,105.0,1194.0,1,"nm0520569,nm0749439",nm0749439,0,the devils
tt0291376,Nayak: The Real Hero,Nayak: The Real Hero,2001,187.0,15736.0,1,"nm0440604,nm0788171",nm0788171,1,nayak the real hero
tt0291579,"Hé Lớvés Mé, Hé Lớvés Mé Nớt","Hé Lớvés Mé, Hé Lớvés Mé Nớt",2002,92.0,18823.0,1,"nm0172989,nm0858277",nm0172989,1,he loves me he loves me not
tt0292490,Dil Chahta Hai,Dil Chahta Hai,2001,183.0,70185.0,1,"nm1539594,nm1027719,nm10689808,nm1260845",nm1027719,1,dil chahta hai
tt0292542,Son of the Bride,Son of the Bride,2001,123.0,15380.0,1,"nm0002728,nm0144909",nm0002728,1,son of the bride
tt0292610,No Good Deed,No Good Deed,2002,97.0,3558.0,0,"nm0358591,nm0133459,nm0052964",nm0706182,1,no good deed
tt0292963,Before the Devil Knows You're Dead,Before the Devil Knows You're Dead,2007,117.0,101268.0,1,nm1031176,nm0001486,1,before the devil knows youre dead
tt0293007,Carandiru,Carandiru,2003,145.0,19219.0,1,"nm0002199,nm0093799,nm0623057,nm1176799",nm0002199,1,carandiru
tt0293664,Treed Murray,Treed Murray,2001,90.0,1546.0,1,nm0680889,nm0680889,1,treed murray
tt0293832,Hánsél & Grétél,Hansel & Gretel,2002,89.0,1371.0,0,"nm0091845,nm1044435,nm0342278,nm0342303,nm0876683",nm0876683,0,hansel gretel
tt0294594,The Gathering,The Gathering,2002,96.0,7790.0,0,nm0395275,nm0317981,1,the gathering
tt0294725,Me and Morrison,Minä ja Morrison,2001,91.0,1869.0,0,"nm1104075,nm0477682",nm0375551,0,me and morrison
tt0294939,The Bomber,The Bomber,2001,128.0,2004.0,0,"nm0638324,nm0293009,nm0354780,nm1065970",nm0638324,1,the bomber
tt0295375,More Ants in the Pants,More Ants in the Pants,2002,85.0,2998.0,0,nm0377153,nm0377153,1,more ants in the pants
tt0295427,The Master of Disguise,The Master of Disguise,2002,80.0,24590.0,0,"nm0001022,nm0325214",nm0086690,1,the master of disguise
tt0295721,Taxi 3,Taxi 3,2003,84.0,41786.0,0,nm0000108,nm0470443,1,taxi 3
tt0296574,Company,Company,2002,142.0,15140.0,1,"nm2832163,nm1156290",nm0890060,1,company
tt0297741,Argo,Argo,2004,106.0,3764.0,1,"nm1557875,nm0874363",nm0037074,1,argo
tt0298203,8 Mile,8 Mile,2002,110.0,269808.0,1,nm0798788,nm0000436,1,8 mile
tt0298514,Ravanaprabhu,Ravanaprabhu,2001,168.0,1330.0,1,nm1066396,nm1066396,1,ravanaprabhu
tt0298814,The Core,The Core,2003,135.0,97020.0,0,"nm0493548,nm0736966",nm0000750,1,the core
tt0298845,In America,In America,2006,105.0,42597.0,1,"nm0006487,nm1238875,nm0792202",nm0006487,1,in america
tt0298954,Crying... Silicon Tears,Crying... Silicon Tears,2001,110.0,2765.0,1,"nm0660347,nm0720109","nm0660347,nm0720109",1,crying silicon tears
tt0299108,Rehnaa Hai Terre Dil Mein,Rehnaa Hai Terre Dil Mein,2001,160.0,8061.0,1,"nm1069826,nm4060831",nm1069826,1,rehnaa hai terre dil mein
tt0299213,Waterboys,Waterboys,2001,91.0,2811.0,1,"nm0297990,nm0944937",nm0944937,1,waterboys
tt0299658,Chicago,Chicago,2002,113.0,223732.0,1,"nm0174374,nm0002080,nm0247939,nm0914362",nm0551128,1,chicago
tt0300140,Lilya 4-Ever,Lilja 4-ever,2006,109.0,44586.0,1,nm0600546,nm0600546,0,lilya 4ever
tt0300902,Ábsớlớn,Ábsớlớn,2003,96.0,3138.0,0,nm0592436,nm1037008,1,absolon
tt0301050,Bolivia,Bolivia,1999,75.0,1146.0,1,"nm0128382,nm1159525",nm0128382,1,bolivia
tt0301082,Cardcaptor Sakura: The Movie,Gekijô-ban Kâdokaputâ Sakura,1999,80.0,1595.0,1,"nm1220477,nm0675708,nm0959985","nm0038319,nm0458342",0,cardcaptor sakura the movie
tt0301083,Cardcaptor Sakura: The Sealed Card,Kâdokaputâ Sakura: Fûin sareta kâdo,2000,79.0,1572.0,1,"nm1220477,nm0959985",nm0038319,0,cardcaptor sakura the sealed card
tt0301245,Oysters at Nam Kee's,Oysters at Nam Kee's,2002,99.0,1325.0,0,"nm0937770,nm0067189",nm0683758,1,oysters at nam kees
tt0301470,Jeepers Creepers 2,Jeepers Creepers 2,2003,106.0,62519.0,0,nm0759207,nm0759207,1,jeepers creepers 2
tt0301555,God Grew Tired of Us,God Grew Tired of Us: The Story of Lost Boys of Sudan,2006,89.0,2817.0,1,nm1077724,"nm1077724,nm2197168",0,god grew tired of us
tt0302297,Barely Legal,Barely Legal,2003,90.0,6013.0,0,nm0825738,nm0262693,1,barely legal
tt0302886,Old School,Old School,2006,88.0,224196.0,1,"nm1216189,nm0680846,nm0035905",nm0680846,1,old school
tt0302935,Polle Fiction,Polle Fiction,2002,90.0,3558.0,0,"nm1099295,nm1099296",nm0269033,1,polle fiction
tt0303243,Happy Times,Xing fu shi guang,2006,102.0,3558.0,1,"nm0594911,nm1438193",nm0955443,0,happy times
tt0303816,Cabin Fever,Cabin Fever,2002,93.0,76510.0,0,"nm0744834,nm0669132",nm0744834,1,cabin fever
